"id","price_users","price_bsins","price_ccode","price_dpart","price_items","price_cname","price_lprat","price_dprat","price_tprat","price_mrrat","price_dspct","price_gdstk","price_bdstk","price_mnqty","price_mxqty","price_pbqty","price_sbqty","price_notes","price_jnote","price_actve","price_crusr","price_crdat","price_upusr","price_updat","price_rvnmr"
"da362d68-3652-4075-84b0-25e4fab054de","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000045","7d0a6d8b-efae-48a1-a595-15706cf41d2f","e569b291-a005-4697-b375-a09011dfc1c4","Chinigura Rice - 1KG Pack","195.925000","0.000000","0.000000","230.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-29 15:15:49.463987","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-29 17:54:44.92036",10
"981b8825-e84f-4c4a-8319-05514a0ae174","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000023","7d0a6d8b-efae-48a1-a595-15706cf41d2f","31e4435e-f13d-4146-a59f-f62cae48fbbb","Soyabean Oil - Teer, PRAN","950.000000","0.000000","0.000000","975.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:35:25.275599","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-12 05:39:52.497564",5
"f813dad6-9556-46e4-b403-8d6eab011358","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000035","7d0a6d8b-efae-48a1-a595-15706cf41d2f","140c585d-cc51-4ceb-8b07-2f98196f683f","Potato (white holland)","0.000000","0.000000","0.000000","25.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:03:11.394458","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:03:11.394458",1
"aa20e04f-33b9-4966-abab-0cef51467c2b","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000034","7d0a6d8b-efae-48a1-a595-15706cf41d2f","140c585d-cc51-4ceb-8b07-2f98196f683f","Potato (sweet white)","0.000000","0.000000","0.000000","50.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:02:19.307716","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:03:44.418359",2
"5fcbe026-acc9-4816-8872-c76b7e7f836d","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000031","7d0a6d8b-efae-48a1-a595-15706cf41d2f","140c585d-cc51-4ceb-8b07-2f98196f683f","Potato (red pakri)","15.000000","0.000000","0.000000","25.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:00:14.058896","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-22 09:30:04.429531",3
"15745ffe-bdd7-4835-ae0a-776426ba70ad","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000037","7d0a6d8b-efae-48a1-a595-15706cf41d2f","f970ff06-865b-4b93-96c9-e47dc7e1120d","Garlic (Mix size)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-23 10:35:20.366147","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-23 10:35:20.366147",1
"1eb4add2-7de4-4f54-82a5-7212a5721343","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000025","7d0a6d8b-efae-48a1-a595-15706cf41d2f","27a450c5-f203-4efc-9366-b5cff98c9aac","Adapter 12V 1.5A","0.000000","0.000000","0.000000","490.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-09 03:03:31.751656","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-09 03:03:31.751656",1
"97098235-bfb6-43f4-8338-935bebd377ca","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000028","7d0a6d8b-efae-48a1-a595-15706cf41d2f","cd136484-adfd-42cf-a3d3-aa2f85e14c60","Sunsilk Black (Mini Pack)","2.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-10 10:41:43.665136","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-12 12:15:16.714649",2
"7e068a03-952c-4348-aa7d-d1dc49d95558","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000022","7d0a6d8b-efae-48a1-a595-15706cf41d2f","bbc4f381-e51b-417e-9704-20753e562b88","Soap - Meril White Milk (Large Size)","75.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:35:18.762816","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-12 12:15:16.714649",3
"291ee82d-e8cc-40a9-8e35-0cfc5335d611","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000009","7d0a6d8b-efae-48a1-a595-15706cf41d2f","d2095bbd-cb4b-47af-b3d9-7388689f9082","Egg (Red)","12.000000","0.000000","0.000000","13.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:27:17.425601","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-15 01:50:29.226217",8
